Fl_insurance ,,,,,,,,,,,,,,
,,,EA,HU,FL,FR,2011,2012,EQ,HU,FL,FR,LATI,LONGI
637326,FL,PINELLAS COUNTY,0,540721.48,0,0,540721.48,778638.94,0,0,0,0,27.92955,-82.74498
403026,FL,PINELLAS COUNTY,0,286354.55,0,0,286354.55,447881.43,0,0,0,0,27.92955,-82.74498
281349,FL,PINELLAS COUNTY,0,58437.09,0,0,58437.09,60850.25,0,0,0,0,27.92955,-82.74498
829128,FL,PINELLAS COUNTY,0,76740.96,0,0,76740.96,82511.88,0,0,0,0,27.92955,-82.74498
905513,FL,PINELLAS COUNTY,0,888236.13,0,0,888236.13,1152433.08,0,0,0,0,27.95869,-82.75651
722770,FL,PINELLAS COUNTY,0,1459608.86,0,0,1459608.86,2069024.75,0,0,0,0,27.95869,-82.75651
234563,FL,PINELLAS COUNTY,0,341383.02,0,0,341383.02,579873.2,0,0,0,0,27.95869,-82.75651
129256,FL,PINELLAS COUNTY,0,314971.67,0,0,314971.67,500751.42,0,0,0,0,27.95869,-82.75651
287419,FL,PINELLAS COUNTY,0,362628.51,0,0,362628.51,530779.35,0,0,0,0,27.95869,-82.75651
522681,FL,PINELLAS COUNTY,0,303475.83,0,0,303475.83,420053.03,0,0,0,0,27.95869,-82.75651
608846,FL,PINELLAS COUNTY,0,352660.59,0,0,352660.59,383347.71,0,0,0,0,27.95869,-82.75651
964883,FL,PINELLAS COUNTY,0,737625.97,0,0,737625.97,750920.94,0,0,0,0,27.95869,-82.75651
681068,FL,PINELLAS COUNTY,0,1072024.17,0,0,1072024.17,957146.06,0,0,0,0,27.95869,-82.75651
174337,FL,PINELLAS COUNTY,0,669596.75,0,0,669596.75,968136.46,0,0,0,0,27.95869,-82.75651
429704,FL,PINELLAS COUNTY,0,761490.77,0,0,761490.77,990301.99,0,0,0,0,27.95869,-82.75651
326376,FL,PINELLAS COUNTY,0,108628.48,0,0,108628.48,147786.45,0,0,0,0,27.95869,-82.75651
963653,FL,PINELLAS COUNTY,0,495121.79,0,0,495121.79,789447.93,0,0,0,0,27.95869,-82.75651
846209,FL,PINELLAS COUNTY,0,299110.31,0,0,299110.31,491311.42,0,0,0,0,27.95869,-82.75651
476032,FL,PINELLAS COUNTY,0,4384813.2,0,0,4384813.2,4883085.83,0,0,0,0,27.95869,-82.75651
188383,FL,PINELLAS COUNTY,0,112926.22,0,0,112926.22,144962.14,0,0,0,0,27.95869,-82.75651
265245,FL,PINELLAS COUNTY,0,1125689.52,0,0,1125689.52,998936.88,0,0,0,0,27.94673,-82.74818
655621,FL,PINELLAS COUNTY,0,2688535.53,0,0,2688535.53,2394796.89,0,0,0,0,27.94673,-82.74818
146378,FL,PINELLAS COUNTY,0,144597.69,0,0,144597.69,190674.61,0,0,0,0,27.949512,-82.757019
823621,FL,PINELLAS COUNTY,0,64588.35,0,0,64588.35,63264.68,0,0,0,0,27.949512,-82.757019
962867,FL,PINELLAS COUNTY,0,19256.44,0,0,19256.44,22249.66,0,0,0,0,27.949512,-82.757019
191223,FL,PINELLAS COUNTY,0,28231.55,0,0,28231.55,40100.1,0,0,0,0,27.95689,-82.754829
700083,FL,PINELLAS COUNTY,6003000,6003000,6003000,6003000,6003000,7279477.92,0,0,0,0,27.93267,-82.730265
748397,FL,PINELLAS COUNTY,0,1693324.06,0,0,1693324.06,1805334.07,0,0,0,0,27.95841,-82.74094
700827,FL,PINELLAS COUNTY,1062688.5,1062688.5,1062688.5,1062688.5,1062688.5,1447129.88,0,0,0,0,27.91685,-82.73558
747704,FL,PINELLAS COUNTY,0,2799373.5,0,2799373.5,2799373.5,3074014.44,0,0,0,0,27.958344,-82.732803
908104,FL,PINELLAS COUNTY,0,5550028.41,0,0,5550028.41,4800552.57,0,0,0,0,27.874369,-82.709129
429247,FL,PINELLAS COUNTY,156600,156600,156600,156600,156600,170192.88,0,7830,0,0,27.90913,-82.729012
225076,FL,PINELLAS COUNTY,1039500,1039500,1039500,1039500,1039500,924572.88,0,51975,0,0,27.929077,-82.730324
141711,FL,PINELLAS COUNTY,3195,3195,3195,3195,3195,5420.94,0,0,0,0,27.948746,-82.73024
910968,FL,PINELLAS COUNTY,257400,257400,257400,257400,257400,220021.4,0,12870,0,0,27.9334,-82.7386
974229,FL,PINELLAS COUNTY,0,1552359.24,0,0,1552359.24,1768571.83,0,0,0,0,27.9577,-82.74555
725675,FL,PINELLAS COUNTY,0,2050740,0,2050740,2050740,3636167.09,0,61522.2,0,0,27.889511,-82.718987
227729,FL,PINELLAS COUNTY,0,294480,0,294480,294480,373281.67,0,14724,0,0,27.95982,-82.75411
714378,FL,PINELLAS COUNTY,0,292194,0,0,292194,345767.77,0,194795.1,0,0,27.97429,-82.752
786810,FL,PINELLAS COUNTY,6008316.3,6008316.3,6008316.3,6008316.3,6008316.3,9180000,0,0,0,0,27.96456,-82.74672
281054,FL,PINELLAS COUNTY,0,436632.3,0,0,436632.3,602814.55,0,0,0,0,27.961403,-82.746132
702523,FL,PINELLAS COUNTY,1859220,1859220,1859220,1859220,1859220,2319191.03,0,0,0,0,27.96759,-82.7533
447792,FL,PINELLAS COUNTY,393048,393048,393048,393048,393048,466557.8,0,0,0,0,27.98054,-82.73867
933399,FL,PINELLAS COUNTY,0,7080126.3,0,7080126.3,7080126.3,9180000,0,0,0,0,27.96585,-82.73594
356077,FL,PINELLAS COUNTY,0,1818855.9,0,1818855.9,1818855.9,2188072.73,0,0,0,0,27.96585,-82.73594
355579,FL,PINELLAS COUNTY,0,1107228.6,0,1107228.6,1107228.6,1068480.03,0,0,0,0,27.96585,-82.73594
384457,FL,PINELLAS COUNTY,0,137102.4,0,137102.4,137102.4,198439.27,0,0,0,0,27.96585,-82.73594
304645,FL,PINELLAS COUNTY,0,146376,0,146376,146376,261943.07,0,0,0,0,27.96585,-82.73594
456724,FL,PINELLAS COUNTY,0,900,0,900,900,1132.7,0,0,0,0,27.96585,-82.73594
483469,FL,PINELLAS COUNTY,0,900,0,900,900,1452.41,0,0,0,0,27.96585,-82.73594
181401,FL,PINELLAS COUNTY,0,3320.1,0,3320.1,3320.1,5117.24,0,0,0,0,27.96585,-82.73594
299350,FL,PINELLAS COUNTY,0,62238.6,0,62238.6,62238.6,57311.29,0,0,0,0,27.96585,-82.73594
925007,FL,PINELLAS COUNTY,0,162363.6,0,162363.6,162363.6,230883.96,0,0,0,0,27.96585,-82.73594
919695,FL,PINELLAS COUNTY,0,34020,0,34020,34020,49994.09,0,0,0,0,27.96585,-82.73594
694952,FL,PINELLAS COUNTY,0,110530.8,0,110530.8,110530.8,104703.51,0,0,0,0,27.96585,-82.73594
343734,FL,PINELLAS COUNTY,0,20160000,0,0,20160000,24120000,0,0,0,0,27.9588,-82.73493
818465,FL,PINELLAS COUNTY,2187979.2,2187979.2,0,0,2187979.2,3677642.96,0,0,0,0,27.977789,-82.748863
669334,FL,PINELLAS COUNTY,215543.7,215543.7,0,0,215543.7,260890.65,0,0,0,0,27.978949,-82.750725
642092,FL,PINELLAS COUNTY,375617.7,375617.7,0,0,375617.7,489396.81,0,0,0,0,27.96323,-82.729691
225808,FL,PINELLAS COUNTY,0,591890.64,0,0,591890.64,645506.46,0,0,0,0,27.96052,-82.758598
491269,FL,PINELLAS COUNTY,0,389476.28,0,0,389476.28,505904.37,0,0,0,0,27.96647,-82.76094
866138,FL,PINELLAS COUNTY,0,655490.57,0,0,655490.57,900392.99,0,0,0,0,27.96647,-82.76094
893853,FL,PINELLAS COUNTY,0,175733.06,0,0,175733.06,261438.08,0,0,0,0,27.96647,-82.76094
304902,FL,PINELLAS COUNTY,0,253920.61,0,0,253920.61,202628.64,0,0,0,0,27.96647,-82.76094
791819,FL,PINELLAS COUNTY,0,1585.82,0,0,1585.82,2863.81,0,0,0,0,27.965375,-82.747325
324089,FL,PINELLAS COUNTY,0,273725.5,0,0,273725.5,308622.76,0,0,0,0,27.97271,-82.74344
576939,FL,PINELLAS COUNTY,0,257441.73,0,0,257441.73,297448.18,0,0,0,0,27.97271,-82.74344
766448,FL,PINELLAS COUNTY,0,2733769.83,0,0,2733769.83,4625472.94,0,0,0,0,27.96647,-82.76094
777978,FL,PINELLAS COUNTY,0,246299.01,0,0,246299.01,406588.43,0,0,0,0,27.96647,-82.76094
184005,FL,PINELLAS COUNTY,0,317887.64,0,0,317887.64,261685.11,0,0,0,0,27.96647,-82.76094
699447,FL,PINELLAS COUNTY,0,58437.09,0,0,58437.09,49135.37,0,0,0,0,27.96647,-82.76094
228163,FL,PINELLAS COUNTY,0,79989.4,0,0,79989.4,73639.36,0,0,0,0,27.96647,-82.76094
520421,FL,PINELLAS COUNTY,0,28231.55,0,0,28231.55,27362.3,0,0,0,0,27.965375,-82.747325
562248,FL,PINELLAS COUNTY,0,273725.5,0,0,273725.5,261331.21,0,0,0,0,27.97271,-82.74344
262968,FL,PINELLAS COUNTY,537823.8,537823.8,537823.8,537823.8,537823.8,859076.71,0,0,0,0,27.9832,-82.72995
697325,FL,PINELLAS COUNTY,0,31775.63,0,0,31775.63,42898.62,0,0,0,0,27.976318,-82.752678
786890,FL,PINELLAS COUNTY,0,903961.2,0,0,903961.2,1491217.79,0,0,0,0,27.966869,-82.729538
236184,FL,PINELLAS COUNTY,7634250,7634250,7634250,7634250,7634250,7221634.06,0,381712.5,0,0,27.960495,-82.75074
475262,FL,PINELLAS COUNTY,0,2450131.54,0,0,2450131.54,1956322.23,0,0,0,0,27.96103,-82.73622
335032,FL,PINELLAS COUNTY,0,2289428.06,0,0,2289428.06,3594942.36,0,0,0,0,27.98945,-82.74169
290810,FL,PINELLAS COUNTY,0,240660,0,240660,240660,326479.36,0,12033,0,0,27.96881,-82.74915
455718,FL,PINELLAS COUNTY,0,109080,0,109080,109080,108444.61,0,5454,0,0,27.96881,-82.74915
368212,FL,PINELLAS COUNTY,0,217800,0,217800,217800,208549.6,0,10890,0,0,27.96881,-82.74915
207625,FL,PINELLAS COUNTY,0,314640,0,314640,314640,514005.97,0,15732,0,0,27.96881,-82.74915
175227,FL,PINELLAS COUNTY,0,360000,0,360000,360000,520093.44,0,10800,0,0,27.972441,-82.728691
116579,FL,PINELLAS COUNTY,0,66960000,0,66960000,66960000,71280000,0,0,0,0,27.9842,-82.8238
681202,FL,PINELLAS COUNTY,4197928.5,4197928.5,4197928.5,4197928.5,4197928.5,3378358.52,0,0,0,0,27.979536,-82.827377
212997,FL,PINELLAS COUNTY,474676.2,474676.2,0,0,474676.2,479138.16,0,0,0,0,27.938543,-82.834572
601861,FL,PINELLAS COUNTY,653687.1,653687.1,0,0,653687.1,940224.96,0,0,0,0,27.979916,-82.827873
576751,FL,PINELLAS COUNTY,228817.8,228817.8,0,0,228817.8,185688.39,0,0,0,0,27.952768,-82.829849
796152,FL,PINELLAS COUNTY,1637825.4,1637825.4,0,0,1637825.4,1691817.95,0,0,0,0,27.987305,-82.825699
302298,FL,PINELLAS COUNTY,51300000,51300000,51300000,51300000,51300000,56970000,0,2565000,0,0,27.953308,-82.829308
572416,FL,PINELLAS COUNTY,0,436632.3,0,0,436632.3,592702.15,0,0,0,0,27.931576,-82.787483
874753,FL,PINELLAS COUNTY,4913747.1,4913747.1,4913747.1,4913747.1,4913747.1,4449496.27,0,0,0,0,27.927635,-82.774834
458786,FL,PINELLAS COUNTY,1845900,1845900,1845900,1845900,1845900,1996728.49,0,0,0,0,27.91604,-82.792389
965748,FL,PINELLAS COUNTY,0,1373078.71,0,0,1373078.71,1979210.58,0,0,0,0,27.929033,-82.787552
779243,FL,PINELLAS COUNTY,217029.6,217029.6,0,0,217029.6,282154.76,0,0,0,0,27.900095,-82.72896
141911,FL,PINELLAS COUNTY,338855.4,338855.4,0,0,338855.4,303112.93,0,0,0,0,27.91737,-82.82122
489204,FL,PINELLAS COUNTY,19620000,19620000,0,0,19620000,29070000,0,0,0,0,27.91565,-82.7893
636226,FL,PINELLAS COUNTY,0,207947.95,0,0,207947.95,291958.92,0,0,0,0,27.90444,-82.82189
273814,FL,PINELLAS COUNTY,0,246014.92,0,0,246014.92,363153.45,0,0,0,0,27.90444,-82.82189
548656,FL,PINELLAS COUNTY,0,133802.57,0,0,133802.57,160922.75,0,0,0,0,27.90444,-82.82189
347762,FL,PINELLAS COUNTY,0,242946.84,0,0,242946.84,301813.83,0,0,0,0,27.91801,-82.78449
380268,FL,PINELLAS COUNTY,0,32328.52,0,0,32328.52,51528.43,0,0,0,0,27.91801,-82.78449
389517,FL,PINELLAS COUNTY,0,210709.67,0,0,210709.67,293133.82,0,0,0,0,27.91801,-82.78449
210679,FL,PINELLAS COUNTY,0,1050269.37,0,0,1050269.37,1463504.16,0,0,0,0,27.920448,-82.787636
362293,FL,PINELLAS COUNTY,0,1141581.33,0,0,1141581.33,1231327.89,0,0,0,0,27.920448,-82.787636
998878,FL,PINELLAS COUNTY,0,249561.76,0,0,249561.76,370110.07,0,0,0,0,27.920448,-82.787636
995162,FL,PINELLAS COUNTY,0,4044355.62,0,0,4044355.62,3664970.8,0,0,0,0,27.920448,-82.787636
481608,FL,PINELLAS COUNTY,0,411158.45,0,0,411158.45,598721.53,0,0,0,0,27.920448,-82.787636
641156,FL,PINELLAS COUNTY,0,502252.13,0,0,502252.13,464346.16,0,0,0,0,27.920448,-82.787636
800073,FL,PINELLAS COUNTY,0,220312.83,0,0,220312.83,291447.43,0,0,0,0,27.920448,-82.787636
575115,FL,PINELLAS COUNTY,0,231981.28,0,0,231981.28,322866.9,0,0,0,0,27.91198,-82.7983
974205,FL,PINELLAS COUNTY,0,202266.31,0,0,202266.31,220738.89,0,0,0,0,27.90444,-82.82189
775941,FL,PINELLAS COUNTY,0,207947.95,0,0,207947.95,251324.23,0,0,0,0,27.90444,-82.82189
893567,FL,PINELLAS COUNTY,0,3408.98,0,0,3408.98,5075.16,0,0,0,0,27.90444,-82.82189
370592,FL,PINELLAS COUNTY,0,1043721.11,0,0,1043721.11,1680651.91,0,0,0,0,27.920448,-82.787636
275731,FL,PINELLAS COUNTY,0,927380.22,0,0,927380.22,964378.98,0,0,0,0,27.920448,-82.787636
534214,FL,PINELLAS COUNTY,0,4044355.62,0,0,4044355.62,5454966.2,0,0,0,0,27.920448,-82.787636
252433,FL,PINELLAS COUNTY,0,66210.26,0,0,66210.26,84668.62,0,0,0,0,27.920448,-82.787636
161573,FL,PINELLAS COUNTY,0,36379.26,0,0,36379.26,35753.54,0,0,0,0,27.920448,-82.787636
617567,FL,PINELLAS COUNTY,0,502252.13,0,0,502252.13,740423.1,0,0,0,0,27.920448,-82.787636
939670,FL,PINELLAS COUNTY,0,220312.83,0,0,220312.83,366233.94,0,0,0,0,27.920448,-82.787636
246857,FL,PINELLAS COUNTY,0,1242011.91,0,0,1242011.91,1618142.8,0,0,0,0,27.920448,-82.787636
143508,FL,PINELLAS COUNTY,0,134768.45,0,0,134768.45,154968.63,0,0,0,0,27.91198,-82.7983
511879,FL,PINELLAS COUNTY,0,198232.35,0,0,198232.35,341147.96,0,0,0,0,27.91198,-82.7983
501769,FL,PINELLAS COUNTY,0,595890.19,0,0,595890.19,917461.14,0,0,0,0,27.91198,-82.7983
882044,FL,PINELLAS COUNTY,0,366977,0,0,366977,305223.94,0,0,0,0,27.91198,-82.7983
240070,FL,PINELLAS COUNTY,0,161983.5,0,0,161983.5,208634.75,0,0,0,0,27.91198,-82.7983
229869,FL,PINELLAS COUNTY,0,62802.14,0,0,62802.14,94115.28,0,0,0,0,27.91198,-82.7983
206140,FL,PINELLAS COUNTY,0,13680000,0,0,13680000,15210000,0,0,0,0,27.914028,-82.792122
167507,FL,PINELLAS COUNTY,0,110223.78,0,0,110223.78,168880.46,0,0,0,0,27.91308,-82.790916
898239,FL,PINELLAS COUNTY,0,848435.4,0,848435.4,848435.4,1150478.4,0,0,0,0,27.930435,-82.78767
653813,FL,PINELLAS COUNTY,441000,441000,441000,441000,441000,614004.3,8820,22050,0,0,27.90249,-82.82281
881427,FL,PINELLAS COUNTY,50034.6,50034.6,50034.6,50034.6,50034.6,45986.8,0,0,0,0,27.91493,-82.801575
165478,FL,PINELLAS COUNTY,50034.6,50034.6,50034.6,50034.6,50034.6,41388.12,0,0,0,0,27.912552,-82.800964
195779,FL,PINELLAS COUNTY,108000,108000,108000,108000,108000,130870.08,2160,5400,0,0,27.916,-82.80205
268156,FL,PINELLAS COUNTY,810817.2,810817.2,810817.2,810817.2,810817.2,977305.54,0,0,0,0,27.91727,-82.81855
289384,FL,PINELLAS COUNTY,0,1312200,0,1312200,1312200,1669905.72,0,0,0,0,27.92807,-82.78813
502781,FL,PINELLAS COUNTY,0,924590.09,0,0,924590.09,1367602.8,0,0,0,0,27.91666,-82.764305
500108,FL,PINELLAS COUNTY,322342.2,322342.2,0,0,322342.2,404758.65,0,0,0,0,27.919621,-82.770699
102609,FL,PINELLAS COUNTY,168183,168183,0,0,168183,250550.96,0,0,0,0,27.90566,-82.75772
596192,FL,PINELLAS COUNTY,117517.5,117517.5,0,0,117517.5,121300.62,0,0,0,0,27.916471,-82.759163
108405,FL,PINELLAS COUNTY,0,502555.27,0,0,502555.27,657651.36,0,0,0,0,27.90763,-82.78407
913721,FL,PINELLAS COUNTY,0,985662.31,0,0,985662.31,1074521.74,0,0,0,0,27.90763,-82.78407
894444,FL,PINELLAS COUNTY,0,1154235.55,0,0,1154235.55,1807719.86,0,0,0,0,27.90763,-82.78407
267365,FL,PINELLAS COUNTY,0,340904.27,0,0,340904.27,386806.35,0,0,0,0,27.90763,-82.78407
304238,FL,PINELLAS COUNTY,0,1556583.03,0,0,1556583.03,1849370.07,0,0,0,0,27.90763,-82.78407
534014,FL,PINELLAS COUNTY,0,417906.05,0,0,417906.05,474520.62,0,0,0,0,27.90763,-82.78407
911615,FL,PINELLAS COUNTY,0,889937.5,0,0,889937.5,675900.41,0,0,0,0,27.90763,-82.78407
855219,FL,PINELLAS COUNTY,0,985662.31,0,0,985662.31,1758579.27,0,0,0,0,27.90763,-82.78407
191701,FL,PINELLAS COUNTY,0,45884.62,0,0,45884.62,74046.08,0,0,0,0,27.90763,-82.78407
343407,FL,PINELLAS COUNTY,0,727992,0,727992,727992,793907.31,0,36399.6,0,0,27.89601,-82.73368
215665,FL,PINELLAS COUNTY,0,256666.03,0,0,256666.03,332050.13,0,0,0,0,27.89601,-82.73368
539945,FL,PINELLAS COUNTY,0,727992,0,727992,727992,1035760.81,0,36399.6,0,0,27.89601,-82.73368
484898,FL,PINELLAS COUNTY,0,727992,0,727992,727992,833438,0,36399.6,0,0,27.89601,-82.73368
440574,FL,PINELLAS COUNTY,0,1434346.13,0,0,1434346.13,1854896.41,0,0,0,0,27.91093,-82.76031
762960,FL,PINELLAS COUNTY,0,1331912.7,0,0,1331912.7,945008.05,0,0,0,0,27.91435,-82.7608
996580,FL,PINELLAS COUNTY,1048483.8,1048483.8,1048483.8,1048483.8,1048483.8,1593959.59,0,0,0,0,27.89388,-82.7599
502775,FL,PINELLAS COUNTY,0,9810000,0,9810000,9810000,14580000,0,196941.6,0,0,27.91874,-82.74912
805018,FL,PINELLAS COUNTY,0,436632.3,0,0,436632.3,643775.03,0,0,0,0,27.84867,-82.78761
684753,FL,PINELLAS COUNTY,10350000,0,10350000,10350000,10350000,10890000,0,0,0,0,27.843016,-82.791229
985394,FL,PINELLAS COUNTY,226800.9,226800.9,226800.9,226800.9,226800.9,295703.01,0,0,0,0,27.825413,-82.800003
229639,FL,PINELLAS COUNTY,0,5452282.8,0,5452282.8,5452282.8,4273946.35,0,0,0,0,27.857279,-82.795395
999334,FL,PINELLAS COUNTY,0,1395405.9,0,1395405.9,1395405.9,1373816.18,0,0,0,0,27.857279,-82.795395
383073,FL,PINELLAS COUNTY,0,23641.2,0,23641.2,23641.2,19402.43,0,0,0,0,27.857279,-82.795395
359977,FL,PINELLAS COUNTY,0,21391.2,0,21391.2,21391.2,26443.12,0,0,0,0,27.857279,-82.795395
991830,FL,PINELLAS COUNTY,0,855831.6,0,855831.6,855831.6,970882.75,0,0,0,0,27.857279,-82.795395
169702,FL,PINELLAS COUNTY,0,882226.06,0,0,882226.06,1174029.38,0,0,0,0,27.841269,-82.794273
474183,FL,PINELLAS COUNTY,0,1625293.57,0,0,1625293.57,1477664.91,0,0,0,0,27.841444,-82.794525
288202,FL,PINELLAS COUNTY,0,315653.55,0,0,315653.55,464450.11,0,0,0,0,27.841444,-82.794525
820007,FL,PINELLAS COUNTY,0,830547.46,0,0,830547.46,667137.24,0,0,0,0,27.8351,-82.78745
791151,FL,PINELLAS COUNTY,0,121814.32,0,0,121814.32,190980.49,0,0,0,0,27.831579,-82.781311
864167,FL,PINELLAS COUNTY,0,215561.34,0,0,215561.34,203177.78,0,0,0,0,27.831579,-82.781311
151557,FL,PINELLAS COUNTY,0,58437.09,0,0,58437.09,85706.17,0,0,0,0,27.831579,-82.781311
594338,FL,PINELLAS COUNTY,0,27055.24,0,0,27055.24,43000.11,0,0,0,0,27.831579,-82.781311
486327,FL,PINELLAS COUNTY,0,193307.72,0,0,193307.72,240001.59,0,0,0,0,27.831579,-82.781311
620192,FL,PINELLAS COUNTY,0,172608.16,0,0,172608.16,233399.03,0,0,0,0,27.839861,-82.791008
365602,FL,PINELLAS COUNTY,0,418339,0,0,418339,604359.72,0,0,0,0,27.839861,-82.791008
655308,FL,PINELLAS COUNTY,0,252889.71,0,0,252889.71,340892.79,0,0,0,0,27.839861,-82.791008
105600,FL,PINELLAS COUNTY,0,174312.65,0,0,174312.65,184956.18,0,0,0,0,27.839861,-82.791008
709277,FL,PINELLAS COUNTY,0,58437.09,0,0,58437.09,92073.48,0,0,0,0,27.839861,-82.791008
232685,FL,PINELLAS COUNTY,0,20389.17,0,0,20389.17,20875.18,0,0,0,0,27.839861,-82.791008
231248,FL,PINELLAS COUNTY,0,973264.58,0,0,973264.58,1213622,0,0,0,0,27.831579,-82.781311
939999,FL,PINELLAS COUNTY,0,219879.39,0,0,219879.39,345650.4,0,0,0,0,27.831579,-82.781311
515860,FL,PINELLAS COUNTY,0,343625.46,0,0,343625.46,396760.27,0,0,0,0,27.839861,-82.791008
375796,FL,PINELLAS COUNTY,0,437258.86,0,0,437258.86,625743.66,0,0,0,0,27.839861,-82.791008
727742,FL,PINELLAS COUNTY,0,418339,0,0,418339,593549.84,0,0,0,0,27.839861,-82.791008
839581,FL,PINELLAS COUNTY,0,550323.45,0,0,550323.45,927118.91,0,0,0,0,27.839861,-82.791008
580346,FL,PINELLAS COUNTY,0,815940.03,0,0,815940.03,894302.91,0,0,0,0,27.839861,-82.791008
280890,FL,PINELLAS COUNTY,0,58437.09,0,0,58437.09,70695.91,0,0,0,0,27.839861,-82.791008
287334,FL,PINELLAS COUNTY,0,2804403.24,0,0,2804403.24,2301854.18,0,0,0,0,27.8563,-82.795242
128209,FL,PINELLAS COUNTY,0,221192.62,0,0,221192.62,375096.67,0,0,0,0,27.857279,-82.795395
826275,FL,PINELLAS COUNTY,0,132979.2,0,0,132979.2,122489.8,0,0,0,0,27.83981,-82.80055
527723,FL,PINELLAS COUNTY,0,791959.27,0,0,791959.27,1119138.23,0,0,0,0,27.836039,-82.793988
618775,FL,PINELLAS COUNTY,0,53579.18,0,0,53579.18,70817.42,0,0,0,0,27.855963,-82.79541
354292,FL,PINELLAS COUNTY,755878.5,755878.5,755878.5,755878.5,755878.5,843356.32,0,0,0,0,27.843016,-82.791229
861342,FL,PINELLAS COUNTY,2723090.4,2723090.4,2723090.4,2723090.4,2723090.4,3753551.38,0,0,0,0,27.843035,-82.7954
568510,FL,PINELLAS COUNTY,153918.9,153918.9,153918.9,153918.9,153918.9,176051.21,0,0,0,0,27.889238,-82.753952
362834,FL,PINELLAS COUNTY,52470,52470,52470,52470,52470,67122.77,0,2623.5,0,0,27.889238,-82.753952
669727,FL,PINELLAS COUNTY,52470,52470,52470,52470,52470,74520.52,0,2623.5,0,0,27.889238,-82.753952
179603,FL,PINELLAS COUNTY,0,8743389.17,0,0,8743389.17,6782028.39,0,0,0,0,27.875736,-82.747215
195278,FL,PINELLAS COUNTY,0,0,227106,0,227106,194821.52,0,0,45000,0,27.884613,-82.729225
846288,FL,PINELLAS COUNTY,517062.6,517062.6,0,0,517062.6,432450.48,0,0,0,0,27.875771,-82.748161
303696,FL,PINELLAS COUNTY,165985.2,165985.2,0,0,165985.2,139507.24,0,0,0,0,27.88022,-82.782356
345989,FL,PINELLAS COUNTY,196070.4,196070.4,0,0,196070.4,157522.96,0,0,0,0,27.87359,-82.762268
155577,FL,PINELLAS COUNTY,112188.6,112188.6,0,0,112188.6,145329.11,0,0,0,0,27.893221,-82.745911
166236,FL,PINELLAS COUNTY,0,10440000,0,0,10440000,9630000,0,0,0,0,27.879125,-82.727985
922540,FL,PINELLAS COUNTY,0,358836.2,0,0,358836.2,275461.32,0,0,0,0,27.879125,-82.727985
877694,FL,PINELLAS COUNTY,0,271639.11,0,0,271639.11,306408.92,0,0,0,0,27.89106,-82.778954
929544,FL,PINELLAS COUNTY,0,62966.94,0,0,62966.94,97693.2,0,0,0,0,27.89106,-82.778954
214561,FL,PINELLAS COUNTY,0,1409468.91,0,0,1409468.91,1598619.64,0,0,0,0,27.89106,-82.778954
342673,FL,PINELLAS COUNTY,0,25386.61,0,0,25386.61,29547.48,0,0,0,0,27.89106,-82.778954
907045,FL,PINELLAS COUNTY,0,65212.37,0,0,65212.37,66755.3,0,0,0,0,27.89106,-82.778954
518711,FL,PINELLAS COUNTY,0,21240000,0,0,21240000,21150000,0,0,0,0,27.87914,-82.721715
887360,FL,PINELLAS COUNTY,0,96041.26,0,0,96041.26,91153.14,0,0,0,0,27.87914,-82.721715
660966,FL,PINELLAS COUNTY,0,29103.41,0,0,29103.41,39783.67,0,0,0,0,27.87914,-82.721715
161975,FL,PINELLAS COUNTY,0,18626.18,0,0,18626.18,29670.28,0,0,0,0,27.87914,-82.721715
813365,FL,PINELLAS COUNTY,0,10908.74,0,0,10908.74,14221.08,0,0,0,0,27.879797,-82.764938
227063,FL,PINELLAS COUNTY,0,45453.1,0,0,45453.1,56489.34,0,0,0,0,27.879797,-82.764938
598472,FL,PINELLAS COUNTY,0,280672.91,0,0,280672.91,236988.98,0,0,0,0,27.879797,-82.764969
601588,FL,PINELLAS COUNTY,0,270730.05,0,0,270730.05,383759.84,0,0,0,0,27.879797,-82.764969
378298,FL,PINELLAS COUNTY,0,1397569.3,0,0,1397569.3,2441833.09,0,0,0,0,27.879797,-82.764969
730218,FL,PINELLAS COUNTY,0,269309.64,0,0,269309.64,209492.74,0,0,0,0,27.879797,-82.764969
327377,FL,PINELLAS COUNTY,0,68236.47,0,0,68236.47,67486.55,0,0,0,0,27.879797,-82.764969
667159,FL,PINELLAS COUNTY,0,198118.72,0,0,198118.72,169767.93,0,0,0,0,27.879797,-82.764969
702739,FL,PINELLAS COUNTY,0,58437.09,0,0,58437.09,63211.98,0,0,0,0,27.879797,-82.764969
474972,FL,PINELLAS COUNTY,0,25225.42,0,0,25225.42,30229.26,0,0,0,0,27.879797,-82.764969
737473,FL,PINELLAS COUNTY,0,1221438.53,0,0,1221438.53,1352621.03,0,0,0,0,27.882988,-82.762459
225846,FL,PINELLAS COUNTY,0,2945.1,0,0,2945.1,4159.66,0,0,0,0,27.882988,-82.762459
641401,FL,PINELLAS COUNTY,0,182210.38,0,0,182210.38,166954.27,0,0,0,0,27.882988,-82.762459
549271,FL,PINELLAS COUNTY,0,10080000,0,0,10080000,13410000,0,0,0,0,27.87409,-82.74341
686202,FL,PINELLAS COUNTY,0,8754088,0,0,8754088,11970000,0,0,0,0,27.87409,-82.74341
675543,FL,PINELLAS COUNTY,0,25247.21,0,0,25247.21,32460.67,0,0,0,0,27.87409,-82.74341
